profile,architecture,steps,alpha,gamma,behavior_episode_return,bc_wis_mean,cql_wis_mean,cql_ci_low,cql_ci_high,cql_ess,file_path,mtime
full,dueling,1000,1.5,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a1_5_g0_95_seed42.json,1777454861.597249
full,dueling,1000,2.0,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a2_g0_95_seed42.json,1777454895.0170443
full,dueling,1000,2.5,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a2_5_g0_95_seed42.json,1777454928.4808455
full,dueling,1000,5.0,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a5_g0_95_seed42.json,1777454961.8526468
full,dueling,1000,7.5,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a7_5_g0_95_seed42.json,1777454995.5804462
full,dueling,1000,10.0,0.95,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a10_g0_95_seed42.json,1777455028.8082488
full,dueling,1000,0.25,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a0_25_g0_99_seed42.json,1777455061.9320517
full,dueling,1000,0.5,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a0_5_g0_99_seed42.json,1777455094.7158568
full,dueling,1000,0.75,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a0_75_g0_99_seed42.json,1777455127.6756608
full,dueling,1000,1.0,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a1_g0_99_seed42.json,1777455161.123462
full,dueling,1000,1.5,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a1_5_g0_99_seed42.json,1777455193.7832677
full,dueling,1000,2.0,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a2_g0_99_seed42.json,1777455226.9430704
full,dueling,1000,2.5,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a2_5_g0_99_seed42.json,1777455259.9468741
full,dueling,1000,5.0,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a5_g0_99_seed42.json,1777455293.2386763
full,dueling,1000,7.5,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a7_5_g0_99_seed42.json,1777455326.0304813
full,dueling,1000,10.0,0.99,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s1000_a10_g0_99_seed42.json,1777455359.5022821
full,dueling,3000,0.25,0.9,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s3000_a0_25_g0_9_seed42.json,1777323002.0793428
full,dueling,3000,0.5,0.9,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s3000_a0_5_g0_9_seed42.json,1777365133.6355126
full,dueling,3000,0.75,0.9,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s3000_a0_75_g0_9_seed42.json,1777323036.0231342
full,dueling,3000,1.0,0.9,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s3000_a1_g0_9_seed42.json,1777365164.3913321
full,dueling,3000,1.5,0.9,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s3000_a1_5_g0_9_seed42.json,1777323069.26293
full,dueling,3000,2.0,0.9,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s3000_a2_g0_9_seed42.json,1777365194.3111584
full,dueling,3000,2.5,0.9,0.6855753646677472,0.6856932739059968,0.3994588699269772,0.1553016109829744,0.6279111967749688,54.62338742541197,outputs/ope/mimic_mdp_full_wis_s3000_a2_5_g0_9_seed42.json,1777323102.8267238
